Hashcode,Player,Team,Pos,Age,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,SH,SF,HBP,AVG,OBP,SLG,OPS,WAR,salary,League,Teams,Leagues,Season,Total_OB,Total_Outs,Game_Fatigue_Factor,Condition,Status,Injured Days
310133,Luis Garcia,WSH,2B,23,122,447,61,119,18,4,9,50,9,4,27,60,1,7,0,0.266,0.308,0.384,0.692,0.0,720000.0,NL,['WSH'],['NL'],[2023],146,328,0,100,Active,0
256710,Jack Suwinski,PIT,OF,25,144,447,63,100,21,2,26,74,13,2,75,172,0,6,6,0.224,0.342,0.454,0.796,2.21,725000.0,NL,['PIT'],['NL'],[2023],181,353,0,100,Active,0
372153,Wander Franco,TB,SS,22,112,442,65,124,23,6,17,58,30,10,42,69,0,4,3,0.281,0.347,0.475,0.822,5.53,2454546.0,AL,['TB'],['AL'],[2023],169,321,0,100,Active,0
809775,Max Kepler,MIN,OF,30,130,438,72,114,22,2,24,66,1,1,45,106,0,4,4,0.26,0.334,0.484,0.818,2.85,8500000.0,AL,['MIN'],['AL'],[2023],163,328,0,100,Active,0
575942,J.D. Martinez,LAD,DH,36,113,432,61,117,27,2,33,103,1,0,34,149,0,9,2,0.271,0.326,0.571,0.897,1.9,10000000.0,AL,['LAD'],['AL'],[2023],153,317,0,100,Active,0
194476,Will Brennan,CLE,OF,25,138,432,41,115,24,0,5,41,13,5,16,57,0,2,5,0.266,0.3,0.356,0.655,0.52,720100.0,AL,['CLE'],['AL'],[2023],136,322,0,100,Active,0
379544,LaMonte Wade,SF,OF,29,135,429,64,110,14,2,17,45,2,0,76,95,4,4,6,0.256,0.375,0.417,0.792,0.0,720000.0,NL,['SF'],['NL'],[2023],192,325,0,100,Active,0
531578,Triston Casas,BOS,1B,23,132,429,66,113,21,2,24,65,0,0,70,126,0,2,1,0.263,0.368,0.489,0.857,2.22,723500.0,AL,['BOS'],['AL'],[2023],184,317,0,100,Active,0
954119,Willson Contreras,STL,C,31,125,428,55,113,27,0,20,67,6,3,51,111,1,2,13,0.264,0.359,0.467,0.826,3.38,10000000.0,NL,['STL'],['NL'],[2023],177,328,0,100,Active,0
78090,Michael Massey,KC,2B,25,129,428,42,98,18,1,15,55,6,2,24,99,1,4,4,0.229,0.276,0.38,0.656,-0.09,722850.0,AL,['KC'],['AL'],[2023],126,334,0,100,Active,0
90995,Lars Nootbaar,STL,OF,26,117,426,74,111,23,1,14,46,11,1,72,99,1,3,1,0.261,0.368,0.417,0.784,3.33,732400.0,NL,['STL'],['NL'],[2023],184,316,0,100,Active,0
937243,Ryan Mountcastle,BAL,1B,26,115,423,64,114,21,1,18,68,3,1,37,107,0,7,3,0.27,0.332,0.451,0.783,2.07,738400.0,AL,['BAL'],['AL'],[2023],154,312,0,100,Active,0
344435,Jordan Walker,STL,OF,21,117,420,51,116,19,2,16,51,7,4,37,104,0,2,6,0.276,0.343,0.445,0.788,-0.07,3924989.0,NL,['STL'],['NL'],[2023],159,310,0,100,Active,0
146337,Kerry Carpenter,DET,OF,26,118,418,57,116,17,2,20,64,6,0,32,115,0,1,8,0.278,0.34,0.471,0.811,1.94,723700.0,AL,['DET'],['AL'],[2023],156,310,0,100,Active,0
915660,Connor Joe,PIT,OF,31,133,413,63,102,31,4,11,42,3,5,50,110,0,1,8,0.247,0.339,0.421,0.76,0.72,735000.0,NL,['PIT'],['NL'],[2023],160,319,0,100,Active,0
90305,Adam Frazier,BAL,2B,31,141,412,59,99,21,2,13,60,11,4,32,68,4,2,4,0.24,0.301,0.395,0.696,1.7,8000000.0,AL,['BAL'],['AL'],[2023],135,317,0,100,Active,0
571735,Yordan Alvarez,HOU,OF,26,114,410,77,120,24,1,31,97,0,0,69,92,0,4,13,0.293,0.41,0.582,0.992,4.62,7833333.0,AL,['HOU'],['AL'],[2023],202,303,0,100,Active,0
977333,Geraldo Perdomo,ARI,SS,23,144,407,71,100,20,4,6,47,16,4,64,86,14,4,6,0.246,0.356,0.358,0.714,2.29,738600.0,AL,['ARI'],['AL'],[2023],170,313,0,100,Active,0
236436,Nolan Gorman,STL,2B,23,119,406,59,96,17,0,27,76,7,2,53,148,0,2,3,0.236,0.329,0.477,0.806,2.42,726950.0,NL,['STL'],['NL'],[2023],152,313,0,100,Active,0
500912,Ryan Noda,OAK,1B,27,128,406,63,93,22,1,16,54,3,1,77,170,0,2,10,0.229,0.365,0.406,0.771,2.29,7350941.0,AL,['OAK'],['AL'],[2023],180,323,0,100,Active,0
75895,Michael Conforto,SF,OF,30,125,406,58,97,14,0,15,58,4,0,53,106,0,4,7,0.239,0.336,0.384,0.72,0.66,18000000.0,NL,['SF'],['NL'],[2023],157,316,0,100,Active,0
129765,Ezequiel Duran,TEX,SS,24,122,406,55,112,22,2,14,46,8,4,23,120,1,2,7,0.276,0.325,0.443,0.768,0.9,724170.0,AL,['TEX'],['AL'],[2023],142,301,0,100,Active,0
380293,Wilmer Flores,SF,3B,32,126,405,51,115,22,0,23,60,0,0,41,63,0,3,5,0.284,0.356,0.508,0.864,2.62,6500000.0,NL,['SF'],['NL'],[2023],161,295,0,100,Active,0
46074,Brice Turang,MIL,2B,23,137,404,46,88,9,3,6,34,26,4,38,94,3,2,1,0.218,0.286,0.299,0.585,1.56,6291218.0,NL,['MIL'],['NL'],[2023],127,317,0,100,Active,0
198408,Brandon Marsh,PHI,OF,25,133,404,58,112,25,6,12,60,10,2,59,144,1,4,4,0.277,0.374,0.457,0.831,3.42,734500.0,NL,['PHI'],['NL'],[2023],175,296,0,100,Active,0
168006,Cedric Mullins,BAL,OF,29,116,404,51,94,23,3,15,74,19,3,43,101,3,4,1,0.233,0.308,0.415,0.723,2.78,4100000.0,AL,['BAL'],['AL'],[2023],138,311,0,100,Active,0
488387,Chas McCormick,HOU,OF,28,115,403,59,110,17,2,22,70,19,6,40,117,1,2,11,0.273,0.354,0.488,0.842,3.62,752500.0,AL,['HOU'],['AL'],[2023],161,304,0,100,Active,0
269378,Harold Ramirez,TB,OF,29,122,400,58,125,19,2,12,68,5,3,22,79,0,6,6,0.313,0.357,0.46,0.817,0.0,720000.0,AL,['TB'],['AL'],[2023],153,281,0,100,Active,0
201413,Brenton Doyle,COL,OF,25,126,399,48,81,16,5,10,48,22,5,22,151,3,3,4,0.203,0.251,0.343,0.594,0.85,5260529.0,NL,['COL'],['NL'],[2023],107,322,0,100,Active,0
923059,David Peralta,LAD,OF,36,133,394,47,102,25,1,7,55,4,1,20,72,0,6,2,0.259,0.298,0.38,0.677,0.64,6500000.0,AL,['LAD'],['AL'],[2023],124,294,0,100,Active,0
868653,Donovan Solano,MIN,2B,35,134,394,43,111,26,1,5,38,0,0,40,100,0,1,15,0.282,0.369,0.39,0.759,1.66,2000000.0,AL,['MIN'],['AL'],[2023],166,298,0,100,Active,0
586723,Luis Rengifo,LAA,2B,26,126,394,55,104,15,4,16,51,6,4,41,82,0,4,6,0.264,0.342,0.444,0.786,1.89,2300000.0,AL,['LAA'],['AL'],[2023],151,296,0,100,Active,0
723630,Andrew McCutchen,PIT,OF,37,112,390,55,100,19,0,12,43,11,3,75,100,0,4,4,0.256,0.381,0.397,0.778,1.49,5000000.0,NL,['PIT'],['NL'],[2023],179,294,0,100,Active,0
940409,Elly De La Cruz,CIN,SS,21,98,388,67,91,15,7,13,44,35,8,35,144,1,1,2,0.235,0.301,0.409,0.71,0.83,5231496.0,NL,['CIN'],['NL'],[2023],128,299,0,100,Active,0
280595,Christopher Morel,CHC,OF,24,107,388,62,96,17,3,26,70,6,2,36,133,1,2,2,0.247,0.314,0.507,0.821,1.15,5696032.0,NL,['CHC'],['NL'],[2023],134,294,0,100,Active,0
893139,Jon Berti,MIA,2B,33,133,388,53,114,16,3,7,33,16,6,29,77,2,3,2,0.294,0.346,0.404,0.75,2.4,2100000.0,NL,['MIA'],['NL'],[2023],145,276,0,100,Active,0
455767,Miguel Rojas,LAD,SS,34,125,385,49,91,16,1,5,31,8,3,26,48,2,5,5,0.236,0.293,0.322,0.615,1.25,4250000.0,AL,['LAD'],['AL'],[2023],122,299,0,100,Active,0
925280,Yan Gomes,CHC,C,36,116,382,44,102,20,2,10,63,1,0,21,81,0,7,9,0.267,0.32,0.408,0.728,1.67,6000000.0,NL,['CHC'],['NL'],[2023],132,289,0,100,Active,0
807428,Francisco Alvarez,NYM,C,21,123,382,51,80,12,0,25,63,2,0,34,110,0,1,6,0.209,0.284,0.437,0.721,0.99,5463764.0,NL,['NYM'],['NL'],[2023],120,308,0,100,Active,0
84037,Riley Greene,DET,OF,23,99,378,51,109,19,4,11,37,7,0,35,114,0,2,1,0.288,0.35,0.447,0.796,1.89,727800.0,AL,['DET'],['AL'],[2023],145,270,0,100,Active,0
75805,Brandon Lowe,TB,2B,29,109,377,58,87,15,1,21,68,7,0,50,119,0,3,6,0.231,0.33,0.442,0.772,2.09,5250000.0,AL,['TB'],['AL'],[2023],143,296,0,100,Active,0
318734,Alex Call,WSH,OF,29,128,375,43,75,14,1,8,38,9,8,53,78,3,2,6,0.2,0.308,0.306,0.614,1.06,721800.0,NL,['WSH'],['NL'],[2023],134,306,0,100,Active,0
839254,Alek Thomas,ARI,OF,23,125,374,51,86,17,5,9,39,9,1,19,86,2,3,4,0.23,0.274,0.374,0.648,1.07,735200.0,AL,['ARI'],['AL'],[2023],109,292,0,100,Active,0
483921,Elvis Andrus,CWS,SS,35,112,374,39,94,20,1,6,44,12,4,25,71,1,2,4,0.251,0.305,0.358,0.663,0.55,3000000.0,AL,['CWS'],['AL'],[2023],123,284,0,100,Active,0
852341,Anthony Rizzo,NYY,1B,34,99,373,45,91,14,0,12,41,0,3,35,97,0,1,12,0.244,0.328,0.378,0.706,0.45,17000000.0,AL,['NYY'],['AL'],[2023],138,294,0,100,Active,0
32900,Jarred Kelenic,SEA,OF,24,105,372,44,94,25,2,11,49,13,5,41,132,0,2,1,0.253,0.328,0.419,0.747,2.01,729400.0,AL,['SEA'],['AL'],[2023],136,279,0,100,Active,0
1009618,Alejandro Kirk,TOR,C,24,123,372,34,93,16,0,8,43,0,0,42,45,0,2,6,0.25,0.335,0.357,0.692,1.94,767300.0,AL,['TOR'],['AL'],[2023],141,285,0,100,Active,0
140221,Connor Wong,BOS,C,27,126,371,55,87,25,2,9,36,8,2,22,134,3,1,6,0.235,0.288,0.385,0.673,2.18,722000.0,AL,['BOS'],['AL'],[2023],115,290,0,100,Active,0
189508,Giancarlo Stanton,NYY,OF,33,101,371,43,71,13,0,24,60,0,0,41,124,0,1,2,0.191,0.275,0.42,0.695,-0.76,32000000.0,AL,['NYY'],['AL'],[2023],114,302,0,100,Active,0
539235,Sean Murphy,ATL,C,29,108,370,65,93,21,0,21,68,0,0,49,98,0,1,18,0.251,0.366,0.478,0.844,3.93,4000000.0,NL,['ATL'],['NL'],[2023],160,295,0,100,Active,0
484025,Kevin Kiermaier,TOR,OF,33,129,370,58,98,21,6,8,36,14,1,29,86,1,4,4,0.265,0.325,0.418,0.743,3.86,9000000.0,AL,['TOR'],['AL'],[2023],131,276,0,100,Active,0
199503,Aaron Judge,NYY,OF,31,106,367,79,98,16,0,37,75,3,1,88,130,0,3,0,0.267,0.408,0.613,1.02,4.46,40000000.0,AL,['NYY'],['AL'],[2023],186,269,0,100,Active,0
512895,Nolan Jones,COL,OF,25,106,367,60,109,22,4,20,62,20,4,53,126,0,1,3,0.297,0.39,0.542,0.932,4.28,10239773.0,NL,['COL'],['NL'],[2023],165,261,0,100,Active,0
585801,Joey Wiemer,MIL,OF,24,132,367,48,75,19,0,13,42,11,4,36,116,0,2,5,0.204,0.284,0.362,0.645,0.94,5391180.0,NL,['MIL'],['NL'],[2023],116,297,0,100,Active,0
773463,Matt McLain,CIN,SS,24,89,365,65,106,23,4,16,50,14,5,31,115,0,0,7,0.29,0.357,0.506,0.863,3.65,9325218.0,NL,['CIN'],['NL'],[2023],144,266,0,100,Active,0
212085,Yasmani Grandal,CWS,C,34,118,363,33,85,14,0,8,33,0,0,36,86,0,2,4,0.234,0.31,0.338,0.648,-0.69,18250000.0,AL,['CWS'],['AL'],[2023],125,282,0,100,Active,0
240848,Martin Maldonado,HOU,C,37,117,362,33,69,12,0,15,36,0,0,30,139,12,0,3,0.191,0.258,0.348,0.606,0.0,720000.0,AL,['HOU'],['AL'],[2023],102,296,0,100,Active,0
476601,Jose Altuve,HOU,2B,33,90,360,76,112,21,2,17,51,14,2,44,71,0,1,5,0.311,0.393,0.522,0.915,2.8,29000000.0,AL,['HOU'],['AL'],[2023],161,253,0,100,Active,0
971658,Jesus Sanchez,MIA,OF,26,125,360,43,91,23,3,14,52,3,1,38,107,1,1,2,0.253,0.327,0.45,0.777,0.0,720000.0,NL,['MIA'],['NL'],[2023],131,271,0,100,Active,0
84019,Ramon Urias,BAL,3B,29,116,360,45,95,22,3,4,42,3,1,27,101,0,1,8,0.264,0.329,0.375,0.704,0.0,720000.0,AL,['BAL'],['AL'],[2023],130,273,0,100,Active,0
667235,Tony Kemp,OAK,2B,31,124,359,42,75,13,3,5,27,15,4,44,40,7,3,6,0.209,0.305,0.303,0.608,-1.04,3725000.0,AL,['OAK'],['AL'],[2023],125,290,0,100,Active,0
460377,Charlie Blackmon,COL,OF,37,96,359,57,100,24,5,8,40,4,1,39,55,0,4,11,0.279,0.366,0.44,0.806,1.31,15000000.0,NL,['COL'],['NL'],[2023],150,270,0,100,Active,0
588753,Joc Pederson,SF,OF,31,121,358,59,84,14,3,15,51,0,0,57,89,0,3,7,0.235,0.35,0.416,0.766,0.59,19650000.0,NL,['SF'],['NL'],[2023],148,281,0,100,Active,0
1016599,Willi Castro,MIN,2B,26,124,358,60,92,18,5,9,34,33,5,34,99,2,3,12,0.257,0.341,0.41,0.751,2.67,1800000.0,AL,['MIN'],['AL'],[2023],138,278,0,100,Active,0
107986,Luke Raley,TB,OF,29,118,357,56,89,23,3,19,49,14,3,28,128,1,2,18,0.249,0.334,0.49,0.824,2.75,722300.0,AL,['TB'],['AL'],[2023],135,286,0,100,Active,0
681154,Andy Ibanez,DET,2B,30,114,356,42,94,23,2,11,41,1,0,24,69,1,1,1,0.264,0.312,0.432,0.744,0.0,720000.0,AL,['DET'],['AL'],[2023],119,263,0,100,Active,0
261161,Taylor Ward,LAA,OF,29,97,356,60,90,18,0,14,47,4,2,39,80,0,6,8,0.253,0.339,0.421,0.76,1.66,2750000.0,AL,['LAA'],['AL'],[2023],137,274,0,100,Active,0
255517,Michael Taylor,MIN,OF,32,129,355,48,78,14,1,21,51,13,1,26,130,3,1,3,0.22,0.278,0.442,0.72,0.0,720000.0,AL,['MIN'],['AL'],[2023],107,280,0,100,Active,0
923257,Yainer Diaz,HOU,DH,25,104,355,51,100,22,0,23,60,0,0,11,74,0,6,5,0.282,0.312,0.538,0.85,3.18,720300.0,AL,['HOU'],['AL'],[2023],116,260,0,100,Active,0
390130,Edward Olivares,KC,OF,27,107,354,47,93,23,4,12,36,11,5,22,64,0,2,7,0.263,0.318,0.451,0.769,0.33,740750.0,AL,['KC'],['AL'],[2023],122,268,0,100,Active,0
494711,Brett Baty,NYM,3B,23,108,353,41,75,12,0,9,34,2,0,29,109,1,1,2,0.212,0.276,0.322,0.598,-0.76,2923333.0,NL,['NYM'],['NL'],[2023],106,280,0,100,Active,0
13266,Robbie Grossman,TEX,OF,34,115,353,56,84,23,1,10,49,1,0,57,98,0,8,2,0.238,0.347,0.393,0.74,-0.12,2000000.0,AL,['TEX'],['AL'],[2023],143,271,0,100,Active,0
303722,Jazz Chisholm,MIA,2B,25,97,352,50,88,12,2,19,51,22,3,26,118,1,2,2,0.25,0.305,0.457,0.762,0.0,720000.0,NL,['MIA'],['NL'],[2023],116,266,0,100,Active,0
835556,Ryan O'Hearn,BAL,1B,30,112,346,48,100,22,1,14,60,5,1,15,82,1,3,3,0.289,0.324,0.479,0.802,1.23,1400000.0,AL,['BAL'],['AL'],[2023],118,249,0,100,Active,0
448654,Seth Brown,OAK,OF,31,112,343,33,76,19,1,14,52,3,1,30,101,1,2,2,0.222,0.288,0.405,0.693,0.49,730000.0,AL,['OAK'],['AL'],[2023],108,269,0,100,Active,0
684199,Gabriel Moreno,ARI,C,23,111,341,33,97,19,1,7,50,6,2,29,75,0,7,3,0.284,0.345,0.407,0.752,4.32,722500.0,AL,['ARI'],['AL'],[2023],129,247,0,100,Active,0
866016,Brandon Belt,TOR,1B,35,103,339,53,86,23,0,19,43,0,0,61,141,0,2,2,0.254,0.37,0.489,0.859,2.01,9300000.0,AL,['TOR'],['AL'],[2023],149,255,0,100,Active,0
733696,Chris Taylor,LAD,OF,33,117,338,51,80,15,1,15,56,16,3,41,125,0,1,4,0.237,0.326,0.42,0.746,1.44,15000000.0,AL,['LAD'],['AL'],[2023],125,262,0,100,Active,0
1039903,Jose Siri,TB,OF,28,101,338,58,75,13,2,25,56,12,3,20,130,1,3,2,0.222,0.269,0.494,0.763,1.69,731600.0,AL,['TB'],['AL'],[2023],97,265,0,100,Active,0
805015,Edouard Julien,MIN,2B,24,109,338,60,89,16,1,16,37,3,0,64,128,1,3,2,0.263,0.383,0.458,0.841,2.62,7829993.0,AL,['MIN'],['AL'],[2023],155,251,0,100,Active,0
372281,Mike Tauchman,CHC,OF,32,108,337,64,85,18,0,8,48,7,1,56,86,1,3,4,0.252,0.365,0.376,0.741,2.41,7525142.0,NL,['CHC'],['NL'],[2023],145,256,0,100,Active,0
717510,Jake Fraley,CIN,OF,28,111,336,41,86,18,0,15,65,21,5,37,71,0,1,6,0.256,0.34,0.443,0.783,0.89,740000.0,NL,['CIN'],['NL'],[2023],129,256,0,100,Active,0
1012255,Kyle Farmer,MIN,SS,33,120,336,49,86,14,2,11,46,2,4,23,86,0,2,8,0.256,0.318,0.407,0.725,1.71,5585000.0,AL,['MIN'],['AL'],[2023],117,258,0,100,Active,0
483634,Ji Hwan Bae,PIT,OF,24,111,334,54,77,17,2,2,32,24,9,30,92,3,2,2,0.231,0.297,0.311,0.608,-0.36,725000.0,NL,['PIT'],['NL'],[2023],109,259,0,100,Active,0
12831,Yoan Moncada,CWS,3B,28,92,334,39,87,20,1,11,40,1,0,20,107,0,1,2,0.26,0.306,0.425,0.731,0.0,720000.0,AL,['CWS'],['AL'],[2023],109,249,0,100,Active,0
363684,Miguel Cabrera,DET,DH,40,98,334,21,86,20,0,4,34,0,0,31,74,0,3,2,0.257,0.324,0.353,0.677,-0.39,32000000.0,AL,['DET'],['AL'],[2023],119,250,0,100,Active,0
234496,Jason Heyward,LAD,OF,34,124,334,56,90,23,0,15,40,2,2,34,64,0,3,3,0.269,0.342,0.473,0.815,1.93,720000.0,AL,['LAD'],['AL'],[2023],127,247,0,100,Active,0
1022045,Jarren Duran,BOS,OF,27,102,332,46,98,34,2,8,40,24,2,24,90,0,2,3,0.295,0.348,0.481,0.829,2.1,7075123.0,AL,['BOS'],['AL'],[2023],125,237,0,100,Active,0
1009717,Jake Rogers,DET,C,28,107,331,47,73,11,0,21,49,1,1,28,118,1,2,3,0.221,0.287,0.444,0.731,0.74,726000.0,AL,['DET'],['AL'],[2023],104,261,0,100,Active,0
799091,Mike Yastrzemski,SF,OF,33,106,330,54,77,23,1,15,43,2,2,45,99,2,1,3,0.233,0.33,0.445,0.775,2.35,6100000.0,NL,['SF'],['NL'],[2023],125,256,0,100,Active,0
406201,Christian Vazquez,MIN,C,33,102,327,34,73,13,0,6,32,1,0,25,82,1,1,1,0.223,0.28,0.318,0.598,0.0,720000.0,AL,['MIN'],['AL'],[2023],99,255,0,100,Active,0
325629,Brendan Donovan,STL,2B,26,95,327,48,93,10,1,11,34,5,1,33,53,1,1,9,0.284,0.365,0.422,0.786,1.89,728600.0,NL,['STL'],['NL'],[2023],135,243,0,100,Active,0
862772,Patrick Bailey,SF,C,24,97,326,29,76,18,1,7,48,1,0,21,100,2,1,3,0.233,0.285,0.358,0.643,0.79,5173429.0,NL,['SF'],['NL'],[2023],100,253,0,100,Active,0
17895,Isiah Kiner-Falefa,NYY,SS,28,115,326,39,79,12,1,6,37,14,5,28,70,1,3,3,0.242,0.308,0.34,0.648,-0.04,6000000.0,AL,['NYY'],['AL'],[2023],110,250,0,100,Active,0
445983,Adam Duvall,BOS,OF,35,92,320,45,79,24,2,21,58,4,0,22,110,0,5,6,0.247,0.307,0.531,0.838,1.57,7000000.0,AL,['BOS'],['AL'],[2023],107,247,0,100,Active,0
486969,Brian Anderson,MIL,3B,30,96,318,38,72,12,3,9,40,1,3,36,108,0,3,4,0.226,0.312,0.367,0.679,0.52,3500000.0,NL,['MIL'],['NL'],[2023],112,250,0,100,Active,0
559981,Jorge Mateo,BAL,SS,28,116,318,58,69,14,2,7,34,32,5,22,82,5,3,1,0.217,0.269,0.339,0.608,0.8,2000000.0,AL,['BAL'],['AL'],[2023],92,250,0,100,Active,0
407915,Aledmys Diaz,OAK,2B,33,109,315,25,72,20,1,4,24,1,0,17,66,1,4,7,0.229,0.283,0.336,0.619,0.0,720000.0,AL,['OAK'],['AL'],[2023],96,250,0,100,Active,0
705394,Starling Marte,NYM,OF,35,86,315,38,78,7,1,5,28,24,4,16,69,2,0,8,0.248,0.3,0.323,0.623,-0.78,20750000.0,NL,['NYM'],['NL'],[2023],102,245,0,100,Active,0
809154,Christian Bethancourt,TB,C,32,104,315,49,71,16,0,11,33,1,0,13,91,1,3,0,0.225,0.256,0.38,0.636,0.72,1350000.0,AL,['TB'],['AL'],[2023],84,244,0,100,Active,0
871444,Gabriel Arias,CLE,3B,23,122,315,36,66,15,0,10,26,3,4,28,113,0,1,1,0.21,0.276,0.352,0.628,-0.07,720100.0,AL,['CLE'],['AL'],[2023],95,250,0,100,Active,0
205583,Alec Burleson,STL,OF,24,107,315,34,77,20,1,8,36,3,1,23,45,1,2,3,0.244,0.302,0.39,0.692,-0.64,721450.0,NL,['STL'],['NL'],[2023],103,241,0,100,Active,0
413388,Akil Baddoo,DET,OF,25,112,312,40,68,13,1,11,34,14,3,42,89,2,1,0,0.218,0.31,0.371,0.681,0.61,4912127.0,AL,['DET'],['AL'],[2023],110,244,0,100,Active,0
825986,Mickey Moniak,LAA,OF,25,85,311,35,87,21,2,14,45,6,3,9,113,0,0,3,0.28,0.306,0.495,0.8,2.15,7147706.0,AL,['LAA'],['AL'],[2023],99,227,0,100,Active,0
749995,Gavin Sheets,CWS,OF,27,118,311,24,63,10,0,10,43,1,0,28,66,0,4,1,0.203,0.27,0.331,0.601,-1.53,735000.0,AL,['CWS'],['AL'],[2023],92,249,0,100,Active,0
831384,Rowdy Tellez,MIL,1B,28,106,311,26,67,9,1,13,47,0,0,35,86,0,5,0,0.215,0.294,0.376,0.669,-0.63,4950000.0,NL,['MIL'],['NL'],[2023],102,244,0,100,Active,0
232249,Manuel Margot,TB,OF,29,99,311,39,82,21,1,4,38,9,3,18,55,0,3,4,0.264,0.312,0.376,0.688,0.62,7000000.0,AL,['TB'],['AL'],[2023],104,233,0,100,Active,0
867808,Blake Sabol,SF,C,25,110,310,36,73,10,0,13,44,4,2,24,117,2,2,6,0.235,0.302,0.393,0.695,0.2,4316941.0,NL,['SF'],['NL'],[2023],103,243,0,100,Active,0
391600,Jake Meyers,HOU,OF,27,112,309,42,70,16,1,10,33,5,2,26,88,0,1,5,0.227,0.297,0.381,0.677,1.55,732000.0,AL,['HOU'],['AL'],[2023],101,244,0,100,Active,0
654141,Mike Trout,LAA,OF,32,82,308,54,81,14,1,18,44,2,0,45,104,0,2,7,0.263,0.369,0.49,0.859,2.87,37116667.0,AL,['LAA'],['AL'],[2023],133,234,0,100,Active,0
60925,Nick Pratto,KC,1B,25,95,306,33,71,16,0,7,35,1,1,29,138,0,4,6,0.232,0.31,0.352,0.661,-1.25,2212012.0,AL,['KC'],['AL'],[2023],106,241,0,100,Active,0
367265,Byron Buxton,MIN,OF,29,85,304,49,63,17,1,17,42,9,0,35,109,0,4,4,0.207,0.297,0.437,0.734,0.75,15142857.0,AL,['MIN'],['AL'],[2023],102,245,0,100,Active,0
822349,Nick Allen,OAK,SS,25,106,303,29,67,4,2,4,20,5,1,17,52,6,2,1,0.221,0.264,0.287,0.55,0.28,720000.0,AL,['OAK'],['AL'],[2023],85,237,0,100,Active,0
752637,Taylor Walls,TB,SS,27,99,303,50,61,12,2,8,36,22,1,44,92,1,0,1,0.201,0.304,0.333,0.637,2.01,727600.0,AL,['TB'],['AL'],[2023],106,243,0,100,Active,0
902728,Drew Waters,KC,OF,24,98,302,40,69,11,5,8,32,16,5,27,107,0,3,5,0.228,0.302,0.377,0.679,0.7,5042778.0,AL,['KC'],['AL'],[2023],101,238,0,100,Active,0
19512,Jorge Polanco,MIN,2B,30,80,302,38,77,18,0,14,48,4,0,36,88,0,3,2,0.255,0.338,0.453,0.791,1.95,7500000.0,AL,['MIN'],['AL'],[2023],115,227,0,100,Active,0
566236,Jean Segura,MIA,2B,33,85,301,25,66,5,2,3,21,6,2,22,47,1,0,2,0.219,0.276,0.279,0.555,-1.9,6500000.0,NL,['MIA'],['NL'],[2023],90,237,0,100,Active,0
180902,Nick Senzel,CIN,OF,28,104,301,49,71,10,0,13,42,6,2,26,74,0,2,1,0.236,0.298,0.398,0.696,-0.01,1950000.0,NL,['CIN'],['NL'],[2023],98,231,0,100,Active,0
576196,Kris Bryant,COL,OF,31,80,300,36,70,10,0,10,31,0,0,29,68,0,0,6,0.233,0.313,0.366,0.679,-1.03,28000000.0,NL,['COL'],['NL'],[2023],105,236,0,100,Active,0
128585,Yuli Gurriel,MIA,1B,39,108,298,32,73,16,3,4,27,4,0,26,44,0,4,1,0.245,0.307,0.359,0.665,-0.49,1250000.0,NL,['MIA'],['NL'],[2023],100,226,0,100,Active,0
247299,Corey Julks,HOU,OF,27,93,298,35,73,14,0,6,33,15,3,22,75,0,2,1,0.245,0.299,0.352,0.651,0.31,4476625.0,AL,['HOU'],['AL'],[2023],96,226,0,100,Active,0
281067,Oswaldo Cabrera,NYY,OF,24,115,298,35,63,11,0,5,29,8,0,25,72,3,2,2,0.211,0.276,0.298,0.574,-1.45,742100.0,AL,['NYY'],['AL'],[2023],90,237,0,100,Active,0
581597,Joey Wendle,MIA,3B,33,112,297,33,63,16,3,2,20,7,1,13,67,3,3,2,0.212,0.25,0.306,0.556,-0.19,6000000.0,NL,['MIA'],['NL'],[2023],78,236,0,100,Active,0
614818,Mitch Garver,TEX,DH,32,87,296,45,80,11,0,19,50,0,0,44,82,0,0,3,0.27,0.37,0.5,0.87,2.13,3900000.0,AL,['TEX'],['AL'],[2023],127,219,0,100,Active,0
35263,Nick Fortes,MIA,C,26,108,294,33,60,10,0,6,26,4,2,17,59,3,2,7,0.204,0.264,0.299,0.563,-0.1,730000.0,NL,['MIA'],['NL'],[2023],84,241,0,100,Active,0
973346,Kyle Isbel,KC,OF,26,91,292,45,70,22,2,5,34,7,1,17,59,1,2,1,0.24,0.283,0.38,0.663,2.07,727500.0,AL,['KC'],['AL'],[2023],88,223,0,100,Active,0
660657,Owen Miller,MIL,2B,26,90,291,29,76,17,0,5,27,13,2,17,61,0,4,2,0.261,0.306,0.371,0.677,0.42,731100.0,NL,['MIL'],['NL'],[2023],95,217,0,100,Active,0
313436,Cavan Biggio,TOR,2B,28,111,289,54,68,12,0,9,40,5,2,40,88,0,2,7,0.235,0.342,0.37,0.712,0.76,2800000.0,AL,['TOR'],['AL'],[2023],115,228,0,100,Active,0
367817,Zach Neto,LAA,SS,22,84,289,38,65,17,0,9,34,5,1,20,77,1,3,16,0.225,0.31,0.377,0.687,1.62,6378319.0,AL,['LAA'],['AL'],[2023],101,240,0,100,Active,0
